No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,AQI_Category
14716,2014,11,4,3,17.0,34.0,2.0,14.0,400.0,35.0,2.2,1010.0,-0.7,0.0,WNW,0.6,Huairou,2014-11-04 03:00:00,Sedang
14717,2014,11,4,4,20.0,32.0,2.0,14.0,400.0,35.0,1.6,1007.0,-1.0,0.0,WNW,0.8,Huairou,2014-11-04 04:00:00,Sedang
14718,2014,11,4,5,18.0,32.0,2.0,12.0,400.0,34.0,1.5,1003.0,-1.2,0.0,NW,0.9,Huairou,2014-11-04 05:00:00,Sedang
14719,2014,11,4,6,21.0,35.0,2.0,16.0,400.0,28.0,0.6,1007.3,-1.8,0.0,SW,0.6,Huairou,2014-11-04 06:00:00,Sedang
14720,2014,11,4,7,22.0,42.0,2.0,22.0,500.0,22.0,0.6,1004.0,-1.5,0.0,WNW,0.8,Huairou,2014-11-04 07:00:00,Sedang
14721,2014,11,4,8,22.0,46.0,2.0,29.0,600.0,15.0,2.5,1007.0,-1.1,0.0,NW,0.8,Huairou,2014-11-04 08:00:00,Sedang
14722,2014,11,4,9,28.0,48.0,3.0,36.0,700.0,12.0,7.5,1003.0,-0.5,0.0,S,0.9,Huairou,2014-11-04 09:00:00,Sedang
14723,2014,11,4,10,39.0,71.0,4.0,39.0,700.0,17.0,10.5,1005.0,-1.3,0.0,SSE,0.7,Huairou,2014-11-04 10:00:00,Buruk
14724,2014,11,4,11,48.0,84.0,18.0,35.0,700.0,35.0,12.6,1008.0,-1.7,0.0,ESE,1.6,Huairou,2014-11-04 11:00:00,Buruk
14725,2014,11,4,12,81.0,123.0,41.0,37.0,1000.0,53.0,13.8,1009.0,-2.6,0.0,ESE,1.0,Huairou,2014-11-04 12:00:00,Sangat Buruk
14726,2014,11,4,13,96.0,146.0,49.0,40.0,1100.0,65.0,14.9,1009.0,-2.1,0.0,S,2.3,Huairou,2014-11-04 13:00:00,Sangat Buruk
14727,2014,11,4,14,110.0,167.0,54.0,49.0,1300.0,67.0,15.3,1009.0,-1.8,0.0,S,1.4,Huairou,2014-11-04 14:00:00,Sangat Buruk
14728,2014,11,4,15,126.0,192.0,62.0,60.0,1500.0,70.0,15.1,1009.0,-1.1,0.0,S,1.1,Huairou,2014-11-04 15:00:00,Sangat Buruk
14729,2014,11,4,16,144.0,215.0,71.0,70.0,1900.0,73.0,14.6,1011.0,-0.7,0.0,WSW,0.8,Huairou,2014-11-04 16:00:00,Sangat Buruk
14730,2014,11,4,17,159.0,224.0,68.0,75.0,2100.0,66.0,12.1,1008.0,0.5,0.0,SW,0.5,Huairou,2014-11-04 17:00:00,Sangat Buruk
14731,2014,11,4,18,165.0,248.0,38.0,109.0,2400.0,24.0,9.0,1007.0,0.7,0.0,NW,1.5,Huairou,2014-11-04 18:00:00,Sangat Buruk
14732,2014,11,4,19,166.0,206.0,18.0,92.0,2200.0,24.0,7.9,1009.0,0.6,0.0,WNW,1.0,Huairou,2014-11-04 19:00:00,Sangat Buruk
14733,2014,11,4,20,165.0,197.0,22.0,76.0,2000.0,34.0,6.9,1009.0,0.6,0.0,SW,0.5,Huairou,2014-11-04 20:00:00,Sangat Buruk
14734,2014,11,4,21,159.0,190.0,15.0,68.0,1900.0,30.0,5.7,1010.0,1.2,0.0,NW,0.8,Huairou,2014-11-04 21:00:00,Sangat Buruk
14735,2014,11,4,22,141.0,168.0,15.0,57.0,1700.0,36.0,4.9,1008.0,1.0,0.0,NW,0.5,Huairou,2014-11-04 22:00:00,Sangat Buruk
14736,2014,11,4,23,146.0,162.0,13.0,48.0,1600.0,36.0,4.8,1009.0,1.1,0.0,WNW,0.9,Huairou,2014-11-04 23:00:00,Sangat Buruk
14737,2014,11,5,0,143.0,160.0,11.0,45.0,1700.0,33.0,4.9,1007.0,0.5,0.0,E,0.7,Huairou,2014-11-05 00:00:00,Sangat Buruk
14738,2014,11,5,1,152.0,158.0,8.0,42.0,1700.0,25.0,3.5,1011.0,1.9,0.0,NW,1.0,Huairou,2014-11-05 01:00:00,Sangat Buruk
14739,2014,11,5,2,146.0,162.0,8.0,35.0,1500.0,27.0,2.7,1009.0,1.2,0.0,SE,0.5,Huairou,2014-11-05 02:00:00,Sangat Buruk
14740,2014,11,5,3,134.0,136.0,8.0,33.0,1300.0,31.0,2.7,1009.0,1.2,0.0,NNW,0.8,Huairou,2014-11-05 03:00:00,Sangat Buruk
14741,2014,11,5,4,130.0,131.0,6.0,33.0,1400.0,26.0,1.9,1010.0,0.7,0.0,SSW,0.5,Huairou,2014-11-05 04:00:00,Sangat Buruk
14742,2014,11,5,5,132.0,141.0,3.0,47.0,1600.0,10.0,1.2,1010.0,0.3,0.0,WSW,0.6,Huairou,2014-11-05 05:00:00,Sangat Buruk
14743,2014,11,5,6,148.0,165.0,3.0,53.0,1700.0,5.0,1.3,1008.0,0.4,0.0,NE,0.7,Huairou,2014-11-05 06:00:00,Sangat Buruk
14744,2014,11,5,7,137.0,142.0,3.0,49.0,1700.0,7.0,0.8,1004.0,0.1,0.0,WNW,0.9,Huairou,2014-11-05 07:00:00,Sangat Buruk
14745,2014,11,5,8,134.0,149.0,3.0,57.0,1800.0,2.0,2.6,1009.0,1.6,0.0,WNW,0.7,Huairou,2014-11-05 08:00:00,Sangat Buruk
14746,2014,11,5,9,131.0,131.0,12.0,53.0,1700.0,10.0,8.1,1008.0,2.1,0.0,ESE,0.6,Huairou,2014-11-05 09:00:00,Sangat Buruk
14747,2014,11,5,10,133.0,133.0,22.0,43.0,1500.0,32.0,12.0,1004.0,-0.5,0.0,ESE,1.2,Huairou,2014-11-05 10:00:00,Sangat Buruk
14748,2014,11,5,11,121.0,124.0,18.0,32.0,1200.0,55.0,14.9,1006.0,-1.3,0.0,E,1.4,Huairou,2014-11-05 11:00:00,Sangat Buruk
14749,2014,11,5,12,73.0,73.0,10.0,21.0,800.0,69.0,17.2,1005.0,-3.0,0.0,E,1.1,Huairou,2014-11-05 12:00:00,Sangat Buruk
14750,2014,11,5,13,37.0,37.0,5.0,14.0,500.0,76.0,18.7,1008.0,-5.4,0.0,E,1.0,Huairou,2014-11-05 13:00:00,Buruk
14751,2014,11,5,14,27.0,27.0,3.0,10.0,400.0,78.0,19.8,1007.0,-6.8,0.0,E,1.3,Huairou,2014-11-05 14:00:00,Sedang
14752,2014,11,5,15,20.0,30.0,2.0,9.0,300.0,81.0,19.4,1004.0,-6.3,0.0,E,0.9,Huairou,2014-11-05 15:00:00,Sedang
14753,2014,11,5,16,21.0,21.0,2.0,11.0,400.0,80.0,19.1,1006.0,-6.6,0.0,ESE,1.3,Huairou,2014-11-05 16:00:00,Sedang
14754,2014,11,5,17,17.0,33.0,2.0,20.0,400.0,70.0,16.3,1008.0,-6.1,0.0,NNE,1.4,Huairou,2014-11-05 17:00:00,Sedang
14755,2014,11,5,18,20.0,45.0,3.0,56.0,700.0,28.0,17.5,1008.0,-9.5,0.0,NW,2.6,Huairou,2014-11-05 18:00:00,Sedang
14756,2014,11,5,19,8.0,8.0,2.0,13.0,300.0,67.0,16.0,1004.0,-8.4,0.0,NW,2.5,Huairou,2014-11-05 19:00:00,Sehat
14757,2014,11,5,20,7.0,19.0,2.0,7.0,200.0,71.0,15.2,1007.0,-8.3,0.0,NNW,3.5,Huairou,2014-11-05 20:00:00,Sehat
14758,2014,11,5,21,6.0,14.0,2.0,9.0,200.0,65.0,14.0,1002.0,-9.3,0.0,NNW,1.9,Huairou,2014-11-05 21:00:00,Sehat
14759,2014,11,5,22,3.0,7.0,2.0,6.0,200.0,71.0,12.3,1005.0,-10.1,0.0,N,1.1,Huairou,2014-11-05 22:00:00,Sehat
14760,2014,11,5,23,6.0,6.0,2.0,5.0,200.0,75.0,11.2,1006.0,-11.0,0.0,NE,2.0,Huairou,2014-11-05 23:00:00,Sehat
14761,2014,11,6,0,4.0,5.0,2.0,4.0,200.0,79.0,10.0,1007.0,-10.2,0.0,N,0.6,Huairou,2014-11-06 00:00:00,Sehat
14762,2014,11,6,1,5.0,5.0,2.0,6.0,300.0,75.0,8.5,1005.0,-10.4,0.0,NNE,0.8,Huairou,2014-11-06 01:00:00,Sehat
14763,2014,11,6,2,10.0,10.0,2.0,5.0,200.0,75.0,8.2,1003.0,-10.2,0.0,NNE,1.0,Huairou,2014-11-06 02:00:00,Sehat
14764,2014,11,6,3,4.0,5.0,2.0,6.0,200.0,72.0,7.4,1003.0,-10.0,0.0,NNE,1.4,Huairou,2014-11-06 03:00:00,Sehat
14765,2014,11,6,4,3.0,5.0,2.0,5.0,200.0,70.0,7.3,1003.0,-9.6,0.0,NNE,2.2,Huairou,2014-11-06 04:00:00,Sehat
14766,2014,11,6,5,3.0,5.0,2.0,4.0,200.0,69.0,7.5,1005.0,-10.8,0.0,NE,2.6,Huairou,2014-11-06 05:00:00,Sehat
14767,2014,11,6,6,5.0,16.0,2.0,5.0,200.0,67.0,7.0,1004.0,-11.2,0.0,NE,3.1,Huairou,2014-11-06 06:00:00,Sehat
14768,2014,11,6,7,3.0,19.0,2.0,7.0,200.0,63.0,6.8,1000.0,-10.9,0.0,NNE,3.6,Huairou,2014-11-06 07:00:00,Sehat
14769,2014,11,6,8,3.0,26.0,2.0,13.0,200.0,54.0,7.2,1006.0,-10.1,0.0,NE,3.1,Huairou,2014-11-06 08:00:00,Sehat
14770,2014,11,6,9,3.0,14.0,2.0,12.0,200.0,52.0,7.8,1000.0,-10.1,0.0,NE,2.9,Huairou,2014-11-06 09:00:00,Sehat
14771,2014,11,6,10,3.0,11.0,2.0,7.0,200.0,58.0,8.4,1004.0,-10.5,0.0,ENE,2.8,Huairou,2014-11-06 10:00:00,Sehat
14772,2014,11,6,11,3.0,5.0,2.0,6.0,200.0,59.0,9.1,1003.0,-12.7,0.0,NE,2.7,Huairou,2014-11-06 11:00:00,Sehat
14773,2014,11,6,12,3.0,5.0,2.0,6.0,200.0,64.0,10.0,1004.0,-12.6,0.0,NE,2.5,Huairou,2014-11-06 12:00:00,Sehat
14774,2014,11,6,13,3.0,5.0,2.0,5.0,200.0,68.0,10.7,1006.0,-14.9,0.0,NE,3.0,Huairou,2014-11-06 13:00:00,Sehat
14775,2014,11,6,14,3.0,5.0,2.0,6.0,200.0,69.0,11.6,1002.0,-16.0,0.0,E,2.7,Huairou,2014-11-06 14:00:00,Sehat
14776,2014,11,6,15,3.0,5.0,2.0,7.0,200.0,66.0,11.5,1004.0,-17.0,0.0,E,2.6,Huairou,2014-11-06 15:00:00,Sehat
14777,2014,11,6,16,9.0,9.0,2.0,9.0,200.0,66.0,11.1,1006.0,-16.4,0.0,ESE,1.6,Huairou,2014-11-06 16:00:00,Sehat
14778,2014,11,6,17,3.0,17.0,2.0,14.0,300.0,61.0,9.7,1005.0,-17.5,0.0,ENE,1.1,Huairou,2014-11-06 17:00:00,Sehat
14779,2014,11,6,18,3.0,20.0,2.0,31.0,400.0,44.0,7.0,1003.0,-15.1,0.0,NE,0.9,Huairou,2014-11-06 18:00:00,Sehat
14780,2014,11,6,19,11.0,41.0,2.0,40.0,500.0,32.0,5.4,1005.0,-13.1,0.0,NNW,1.4,Huairou,2014-11-06 19:00:00,Sehat
14781,2014,11,6,20,15.0,53.0,2.0,52.0,600.0,14.0,4.1,1006.0,-11.2,0.0,NNW,1.1,Huairou,2014-11-06 20:00:00,Sedang
14782,2014,11,6,21,17.0,30.0,2.0,31.0,500.0,28.0,2.9,1005.0,-10.4,0.0,NW,0.9,Huairou,2014-11-06 21:00:00,Sedang
14783,2014,11,6,22,12.0,20.0,2.0,17.0,400.0,39.0,1.7,1008.0,-9.3,0.0,NW,0.8,Huairou,2014-11-06 22:00:00,Sehat
14784,2014,11,6,23,11.0,13.0,2.0,12.0,400.0,41.0,1.6,1008.0,-8.5,0.0,NNE,0.6,Huairou,2014-11-06 23:00:00,Sehat
14785,2014,11,7,0,16.0,24.0,2.0,15.0,500.0,35.0,1.5,1009.0,-7.8,0.0,NW,0.7,Huairou,2014-11-07 00:00:00,Sedang
14786,2014,11,7,1,17.0,24.0,2.0,12.0,500.0,36.0,1.1,1009.0,-6.5,0.0,NE,0.6,Huairou,2014-11-07 01:00:00,Sedang
14787,2014,11,7,2,22.0,28.0,2.0,20.0,500.0,21.0,0.5,1007.0,-6.2,0.0,NNW,0.6,Huairou,2014-11-07 02:00:00,Sedang
14788,2014,11,7,3,20.0,24.0,2.0,21.0,400.0,18.0,-0.2,1008.0,-6.6,0.0,WNW,0.8,Huairou,2014-11-07 03:00:00,Sedang
14789,2014,11,7,4,20.0,20.0,2.0,13.0,400.0,30.0,-0.7,1009.0,-7.1,0.0,SE,0.5,Huairou,2014-11-07 04:00:00,Sedang
14790,2014,11,7,5,14.0,18.0,2.0,13.0,400.0,29.0,-1.2,1008.0,-5.2,0.0,NW,0.8,Huairou,2014-11-07 05:00:00,Sedang
14791,2014,11,7,6,19.0,28.0,2.0,16.0,400.0,25.0,-1.5,1005.0,-5.9,0.0,NW,0.7,Huairou,2014-11-07 06:00:00,Sedang
14792,2014,11,7,7,23.0,38.0,2.0,30.0,600.0,10.0,-1.7,1007.0,-5.6,0.0,NNW,0.6,Huairou,2014-11-07 07:00:00,Sedang
14793,2014,11,7,8,23.0,30.0,2.0,36.0,600.0,7.0,-0.2,1007.0,-5.4,0.0,WSW,0.5,Huairou,2014-11-07 08:00:00,Sedang
14794,2014,11,7,9,17.0,22.0,2.0,29.0,500.0,14.0,2.6,1006.0,-6.5,0.0,ESE,0.6,Huairou,2014-11-07 09:00:00,Sedang
14795,2014,11,7,10,15.0,20.0,2.0,24.0,400.0,23.0,4.0,1005.0,-7.2,0.0,SE,0.6,Huairou,2014-11-07 10:00:00,Sedang
14796,2014,11,7,11,18.0,30.0,4.0,20.0,500.0,31.0,6.7,1009.0,-8.5,0.0,E,0.5,Huairou,2014-11-07 11:00:00,Sedang
14797,2014,11,7,12,29.0,30.0,29.0,27.0,1400.0,31.0,7.8,1010.0,-9.2,0.0,SSE,0.8,Huairou,2014-11-07 12:00:00,Sedang
14798,2014,11,7,13,21.0,44.0,32.0,26.0,1400.0,36.0,8.7,1006.0,-9.3,0.0,SE,0.7,Huairou,2014-11-07 13:00:00,Sedang
14799,2014,11,7,14,24.0,44.0,30.0,25.0,1300.0,40.0,8.6,1008.0,-8.0,0.0,SW,1.2,Huairou,2014-11-07 14:00:00,Sedang
14800,2014,11,7,15,24.0,54.0,23.0,28.0,1100.0,41.0,8.5,1009.0,-5.7,0.0,SW,0.6,Huairou,2014-11-07 15:00:00,Sedang
14801,2014,11,7,16,30.0,64.0,21.0,40.0,1100.0,35.0,8.5,1007.0,-6.1,0.0,WSW,0.6,Huairou,2014-11-07 16:00:00,Sedang
14802,2014,11,7,17,33.0,66.0,20.0,45.0,1100.0,31.0,6.8,1008.0,-5.9,0.0,W,0.7,Huairou,2014-11-07 17:00:00,Sedang
14803,2014,11,7,18,41.0,78.0,14.0,57.0,1200.0,16.0,4.7,1007.0,-4.6,0.0,WNW,0.9,Huairou,2014-11-07 18:00:00,Buruk
14804,2014,11,7,19,38.0,82.0,8.0,63.0,1400.0,7.0,3.4,1008.0,-3.4,0.0,NW,0.9,Huairou,2014-11-07 19:00:00,Buruk
14805,2014,11,7,20,49.0,79.0,6.0,63.0,1500.0,2.0,2.6,1011.0,-4.0,0.0,NW,0.8,Huairou,2014-11-07 20:00:00,Buruk
14806,2014,11,7,21,52.0,72.0,7.0,52.0,1400.0,9.0,1.5,1011.0,-4.4,0.0,W,0.5,Huairou,2014-11-07 21:00:00,Buruk
14807,2014,11,7,22,49.0,66.0,5.0,47.0,1300.0,9.0,0.6,1013.0,-3.9,0.0,NW,0.6,Huairou,2014-11-07 22:00:00,Buruk
14808,2014,11,7,23,49.0,61.0,3.0,43.0,1300.0,8.0,0.4,1011.0,-3.5,0.0,NNE,0.5,Huairou,2014-11-07 23:00:00,Buruk
14809,2014,11,8,0,44.0,53.0,2.0,40.0,1300.0,8.0,-0.1,1010.0,-2.3,0.0,NNW,0.5,Huairou,2014-11-08 00:00:00,Buruk
14810,2014,11,8,1,48.0,55.0,2.0,40.0,1300.0,7.0,-0.6,1008.0,-2.7,0.0,NW,0.8,Huairou,2014-11-08 01:00:00,Buruk
14811,2014,11,8,2,42.0,52.0,2.0,36.0,1200.0,9.0,-1.2,1008.0,-3.1,0.0,NW,0.7,Huairou,2014-11-08 02:00:00,Buruk
14812,2014,11,8,3,42.0,49.0,2.0,34.0,1100.0,9.0,-1.2,1007.0,-3.1,0.0,ESE,0.5,Huairou,2014-11-08 03:00:00,Buruk
14813,2014,11,8,4,42.0,47.0,2.0,34.0,1100.0,8.0,-1.5,1008.0,-3.1,0.0,NW,0.8,Huairou,2014-11-08 04:00:00,Buruk
14814,2014,11,8,5,43.0,47.0,2.0,34.0,1100.0,7.0,-1.6,1007.0,-3.2,0.0,NW,0.9,Huairou,2014-11-08 05:00:00,Buruk
14815,2014,11,8,6,42.0,50.0,2.0,32.0,1100.0,7.0,-1.8,1006.0,-3.1,0.0,WSW,0.5,Huairou,2014-11-08 06:00:00,Buruk
14816,2014,11,8,7,43.0,50.0,2.0,33.0,1100.0,5.0,-2.3,1004.0,-3.3,0.0,WNW,0.7,Huairou,2014-11-08 07:00:00,Buruk
14817,2014,11,8,8,46.0,58.0,2.0,37.0,1200.0,3.0,-0.7,1007.0,-2.1,0.0,NW,0.7,Huairou,2014-11-08 08:00:00,Buruk
14818,2014,11,8,9,39.0,39.0,4.0,29.0,1100.0,13.0,3.8,1009.0,-2.6,0.0,E,0.7,Huairou,2014-11-08 09:00:00,Buruk
14819,2014,11,8,10,35.0,35.0,7.0,25.0,1100.0,25.0,7.0,1008.0,-3.8,0.0,SE,0.9,Huairou,2014-11-08 10:00:00,Sedang
14820,2014,11,8,11,30.0,52.0,8.0,22.0,1000.0,37.0,9.5,1009.0,-3.5,0.0,SW,0.9,Huairou,2014-11-08 11:00:00,Sedang
14821,2014,11,8,12,43.0,48.0,11.0,21.0,1000.0,53.0,11.2,1009.0,-5.3,0.0,SE,0.9,Huairou,2014-11-08 12:00:00,Buruk
14822,2014,11,8,13,27.0,27.0,9.0,13.0,700.0,70.0,11.9,1008.0,-5.2,0.0,SE,1.0,Huairou,2014-11-08 13:00:00,Sedang
14823,2014,11,8,14,32.0,42.0,10.0,15.0,700.0,73.0,13.1,1008.0,-4.1,0.0,SSW,1.0,Huairou,2014-11-08 14:00:00,Sedang
14824,2014,11,8,15,39.0,59.0,12.0,16.0,800.0,81.0,12.4,1005.0,-3.9,0.0,E,0.7,Huairou,2014-11-08 15:00:00,Buruk
14825,2014,11,8,16,54.0,80.0,19.0,22.0,900.0,80.0,12.2,1006.0,-3.2,0.0,SSW,0.6,Huairou,2014-11-08 16:00:00,Buruk
14826,2014,11,8,17,61.0,92.0,23.0,32.0,1000.0,67.0,10.0,1005.0,-2.7,0.0,NNE,0.7,Huairou,2014-11-08 17:00:00,Sangat Buruk
14827,2014,11,8,18,70.0,100.0,13.0,65.0,1300.0,33.0,7.0,1005.0,-1.2,0.0,NW,0.9,Huairou,2014-11-08 18:00:00,Sangat Buruk
14828,2014,11,8,19,76.0,133.0,6.0,97.0,1800.0,2.0,5.0,1008.0,-1.5,0.0,NW,1.1,Huairou,2014-11-08 19:00:00,Sangat Buruk
14829,2014,11,8,20,76.0,85.0,4.0,65.0,1400.0,16.0,3.8,1007.0,-1.6,0.0,NW,0.6,Huairou,2014-11-08 20:00:00,Sangat Buruk
14830,2014,11,8,21,77.0,100.0,2.0,54.0,1300.0,19.0,2.5,1005.0,-1.3,0.0,SSE,0.5,Huairou,2014-11-08 21:00:00,Sangat Buruk
14831,2014,11,8,22,71.0,72.0,3.0,35.0,1200.0,33.0,1.8,1004.0,-1.1,0.0,WNW,0.7,Huairou,2014-11-08 22:00:00,Sangat Buruk
14832,2014,11,8,23,70.0,77.0,2.0,31.0,1200.0,32.0,0.9,1008.0,-1.0,0.0,NW,0.8,Huairou,2014-11-08 23:00:00,Sangat Buruk
14833,2014,11,9,0,69.0,69.0,2.0,24.0,1100.0,35.0,0.4,1005.0,-1.4,0.0,NNW,0.9,Huairou,2014-11-09 00:00:00,Sangat Buruk
14834,2014,11,9,1,67.0,67.0,2.0,22.0,1100.0,32.0,-0.4,1006.0,-1.7,0.0,NW,0.7,Huairou,2014-11-09 01:00:00,Sangat Buruk
14835,2014,11,9,2,66.0,66.0,2.0,19.0,900.0,30.0,-1.1,1003.0,-2.1,0.0,WSW,0.5,Huairou,2014-11-09 02:00:00,Sangat Buruk
14836,2014,11,9,3,62.0,62.0,2.0,19.0,900.0,29.0,-1.3,1005.0,-2.0,0.0,N,0.7,Huairou,2014-11-09 03:00:00,Sangat Buruk
14837,2014,11,9,4,55.0,55.0,2.0,18.0,800.0,29.0,-1.4,1005.0,-2.2,0.0,NW,0.9,Huairou,2014-11-09 04:00:00,Buruk
14838,2014,11,9,5,45.0,45.0,2.0,19.0,800.0,29.0,-1.7,1003.0,-2.8,0.0,NW,0.8,Huairou,2014-11-09 05:00:00,Buruk
14839,2014,11,9,6,46.0,46.0,2.0,21.0,800.0,26.0,-2.0,1005.0,-3.0,0.0,NW,0.7,Huairou,2014-11-09 06:00:00,Buruk
14840,2014,11,9,7,37.0,37.0,2.0,27.0,700.0,24.0,-1.9,1002.0,-3.6,0.0,WNW,0.8,Huairou,2014-11-09 07:00:00,Buruk
14841,2014,11,9,8,35.0,35.0,2.0,42.0,700.0,13.0,0.0,1006.0,-3.6,0.0,NE,0.6,Huairou,2014-11-09 08:00:00,Sedang
14842,2014,11,9,9,22.0,22.0,4.0,29.0,600.0,27.0,6.3,1008.0,-4.2,0.0,E,0.7,Huairou,2014-11-09 09:00:00,Sedang
14843,2014,11,9,10,25.0,25.0,3.0,18.0,500.0,45.0,8.7,1007.0,-6.3,0.0,ESE,1.3,Huairou,2014-11-09 10:00:00,Sedang
14844,2014,11,9,11,19.0,19.0,3.0,14.0,400.0,55.0,11.6,1006.0,-7.8,0.0,S,0.9,Huairou,2014-11-09 11:00:00,Sedang
14845,2014,11,9,12,11.0,11.0,5.0,13.0,400.0,61.0,13.8,1003.0,-9.5,0.0,S,1.2,Huairou,2014-11-09 12:00:00,Sehat
14846,2014,11,9,13,19.0,19.0,7.0,12.0,400.0,67.0,15.1,1007.0,-9.8,0.0,SSW,0.8,Huairou,2014-11-09 13:00:00,Sedang
14847,2014,11,9,14,21.0,21.0,6.0,13.0,400.0,70.0,16.3,1004.0,-9.6,0.0,SSW,1.0,Huairou,2014-11-09 14:00:00,Sedang
14848,2014,11,9,15,16.0,16.0,6.0,11.0,300.0,76.0,16.6,1004.0,-9.4,0.0,SW,0.9,Huairou,2014-11-09 15:00:00,Sedang
14849,2014,11,9,16,11.0,27.0,7.0,14.0,400.0,78.0,16.1,1006.0,-8.3,0.0,SSE,0.7,Huairou,2014-11-09 16:00:00,Sehat
14850,2014,11,9,17,22.0,48.0,8.0,27.0,500.0,68.0,12.6,1008.0,-5.5,0.0,NW,0.7,Huairou,2014-11-09 17:00:00,Sedang
14851,2014,11,9,18,33.0,93.0,6.0,95.0,1000.0,3.0,8.7,1007.0,-5.2,0.0,NW,1.7,Huairou,2014-11-09 18:00:00,Sedang
14852,2014,11,9,19,40.0,103.0,5.0,96.0,1400.0,2.0,6.9,1011.0,-4.8,0.0,NW,1.1,Huairou,2014-11-09 19:00:00,Buruk
14853,2014,11,9,20,48.0,52.0,4.0,49.0,800.0,27.0,5.4,1008.0,-4.2,0.0,WNW,0.6,Huairou,2014-11-09 20:00:00,Buruk
14854,2014,11,9,21,48.0,51.0,4.0,46.0,1000.0,23.0,3.9,1010.0,-2.5,0.0,WNW,0.9,Huairou,2014-11-09 21:00:00,Buruk
14855,2014,11,9,22,51.0,71.0,3.0,65.0,1000.0,5.0,2.6,1010.0,-2.9,0.0,NW,1.0,Huairou,2014-11-09 22:00:00,Buruk
14856,2014,11,9,23,43.0,43.0,3.0,40.0,800.0,23.0,2.2,1010.0,-4.3,0.0,N,0.6,Huairou,2014-11-09 23:00:00,Buruk
14857,2014,11,10,0,43.0,43.0,3.0,23.0,800.0,35.0,1.6,1006.0,-3.3,0.0,W,0.7,Huairou,2014-11-10 00:00:00,Buruk
14858,2014,11,10,1,36.0,36.0,3.0,20.0,700.0,38.0,0.6,1007.0,-3.9,0.0,NW,0.8,Huairou,2014-11-10 01:00:00,Buruk
14859,2014,11,10,2,38.0,38.0,2.0,18.0,700.0,36.0,0.0,1008.0,-3.7,0.0,NW,0.6,Huairou,2014-11-10 02:00:00,Buruk
14860,2014,11,10,3,37.0,37.0,2.0,18.0,700.0,33.0,-0.3,1007.0,-3.8,0.0,NNE,0.6,Huairou,2014-11-10 03:00:00,Buruk
14861,2014,11,10,4,31.0,31.0,2.0,20.0,600.0,31.0,-0.8,1006.0,-4.7,0.0,NNW,0.8,Huairou,2014-11-10 04:00:00,Sedang
14862,2014,11,10,5,26.0,26.0,2.0,23.0,500.0,28.0,-0.6,1008.0,-5.2,0.0,NW,0.9,Huairou,2014-11-10 05:00:00,Sedang
14863,2014,11,10,6,23.0,23.0,2.0,22.0,500.0,28.0,-1.1,1009.0,-5.0,0.0,NW,0.8,Huairou,2014-11-10 06:00:00,Sedang
14864,2014,11,10,7,30.0,41.0,2.0,30.0,600.0,17.0,-1.4,1008.0,-4.9,0.0,WNW,0.6,Huairou,2014-11-10 07:00:00,Sedang
14865,2014,11,10,8,30.0,30.0,2.0,42.0,700.0,7.0,0.8,1005.0,-4.1,0.0,SE,0.6,Huairou,2014-11-10 08:00:00,Sedang
14866,2014,11,10,9,24.0,24.0,4.0,31.0,600.0,21.0,5.8,1007.0,-3.3,0.0,WSW,0.5,Huairou,2014-11-10 09:00:00,Sedang
14867,2014,11,10,10,13.0,15.0,4.0,21.0,400.0,35.0,10.2,1008.0,-6.2,0.0,SE,0.7,Huairou,2014-11-10 10:00:00,Sedang
14868,2014,11,10,11,18.0,26.0,3.0,17.0,400.0,44.0,11.9,1007.0,-6.5,0.0,E,0.6,Huairou,2014-11-10 11:00:00,Sedang
14869,2014,11,10,12,17.0,30.0,4.0,18.0,500.0,49.0,14.2,1007.0,-7.3,0.0,ESE,0.8,Huairou,2014-11-10 12:00:00,Sedang
14870,2014,11,10,13,25.0,32.0,5.0,19.0,500.0,56.0,14.9,1007.0,-7.9,0.0,SSE,0.9,Huairou,2014-11-10 13:00:00,Sedang
14871,2014,11,10,14,16.0,26.0,9.0,18.0,400.0,62.0,14.6,1005.0,-6.3,0.0,SE,0.7,Huairou,2014-11-10 14:00:00,Sedang
14872,2014,11,10,15,29.0,45.0,13.0,19.0,500.0,67.0,14.7,1005.0,-5.7,0.0,WSW,0.7,Huairou,2014-11-10 15:00:00,Sedang
14873,2014,11,10,16,38.0,53.0,13.0,23.0,500.0,67.0,14.2,1008.0,-4.6,0.0,WSW,0.7,Huairou,2014-11-10 16:00:00,Buruk
14874,2014,11,10,17,39.0,68.0,13.0,39.0,600.0,58.0,12.6,1005.0,-4.1,0.0,NNW,0.7,Huairou,2014-11-10 17:00:00,Buruk
14875,2014,11,10,18,49.0,94.0,10.0,79.0,1000.0,25.0,10.2,1007.0,-2.5,0.0,ENE,0.7,Huairou,2014-11-10 18:00:00,Buruk
14876,2014,11,10,19,63.0,112.0,8.0,109.0,1600.0,2.0,7.7,1008.0,-2.1,0.0,WNW,1.0,Huairou,2014-11-10 19:00:00,Sangat Buruk
14877,2014,11,10,20,73.0,110.0,4.0,68.0,1300.0,10.0,6.4,1006.0,-3.8,0.0,NNW,0.6,Huairou,2014-11-10 20:00:00,Sangat Buruk
